asin,category,overall,review_arrival_rate,product_rolling_mean_rating,product_rating_trend,category_rolling_mean_rating,category_rating_trend
B00005N7PH,Magazine_Subscriptions,5,0.00028498147620404675,4.5,0.9999999999999991,4.366666666666666,-0.011345939933259278
B00005N7PH,Magazine_Subscriptions,5,0.0019305019305019305,4.666666666666667,0.5000000000000009,4.366666666666666,-0.002892102335928932
B00005N7PH,Magazine_Subscriptions,5,0.06666666666666667,4.75,0.2999999999999999,4.366666666666666,0.005561735261401502
B00005N7PH,Magazine_Subscriptions,5,0.0029411764705882353,4.8,0.19999999999999926,4.366666666666666,0.014015572858731857
B00005N7PH,Magazine_Subscriptions,5,0.009523809523809525,4.833333333333333,0.14285714285714263,4.366666666666666,0.022469410456062232
B00005N7PH,Magazine_Subscriptions,5,0.0027100271002710027,4.857142857142857,0.1071428571428572,4.366666666666666,0.030923248053392555
B00005N7PH,Magazine_Subscriptions,5,0.0010080645161290322,4.875,0.0833333333333332,4.4,0.032480533926584974
B00005N7PN,Magazine_Subscriptions,4,0.0,4.0,-1.2823774301039367e-16,4.366666666666666,0.03403781979977745
B00005N7PN,Magazine_Subscriptions,5,0.0003790750568612585,4.5,0.9999999999999991,4.4,0.03559510567296984
B00005N7PN,Magazine_Subscriptions,5,0.007936507936507936,4.666666666666667,0.5000000000000009,4.4,0.04360400444938817
B00005N7PN,Magazine_Subscriptions,5,0.0026041666666666665,4.75,0.2999999999999999,4.4,0.05161290322580632
B00005N7PN,Magazine_Subscriptions,5,0.003861003861003861,4.8,0.19999999999999926,4.533333333333333,0.032035595105672846
B00005N7PN,Magazine_Subscriptions,4,0.015384615384615385,4.666666666666667,2.0569958125604935e-17,4.5,0.03181312569521677
B00005N7PN,Magazine_Subscriptions,4,0.0035587188612099642,4.571428571428571,-0.0714285714285715,4.533333333333333,0.018242491657396994
B00005N7PN,Magazine_Subscriptions,1,0.03225806451612903,4.125,-0.3452380952380953,4.433333333333334,-0.008231368186874404
B00005N7PN,Magazine_Subscriptions,5,0.058823529411764705,4.222222222222222,-0.18333333333333285,4.433333333333334,-0.0006674082313682953
B00005N7PN,Magazine_Subscriptions,5,0.07142857142857142,4.3,-0.09090909090909087,4.433333333333334,0.006896551724137842
B00005N7PN,Magazine_Subscriptions,5,0.014925373134328358,4.363636363636363,-0.03636363636363631,4.433333333333334,0.014460511679643977
B00005N7PN,Magazine_Subscriptions,5,0.02,4.416666666666667,-0.0034965034965034852,4.566666666666666,-0.0055617352614016225
B00005N7PN,Magazine_Subscriptions,4,0.05,4.384615384615385,-0.016483516483516494,4.566666666666666,-0.013125695216907797
B00005N7PN,Magazine_Subscriptions,5,0.05,4.428571428571429,0.004395604395604584,4.566666666666666,-0.007341490545050222
B00005N7PN,Magazine_Subscriptions,4,0.1111111111111111,4.4,-0.007142857142857063,4.566666666666666,-0.014905450500556255
B00005N7PN,Magazine_Subscriptions,1,0.025,4.1875,-0.08088235294117634,4.433333333333334,-0.0349276974416019
B00005N7PN,Magazine_Subscriptions,5,0.02,4.235294117647059,-0.05147058823529401,4.433333333333334,-0.02736373748609572
B00005N7PN,Magazine_Subscriptions,5,0.021739130434782608,4.277777777777778,-0.029927760577915376,4.433333333333334,-0.019799777530589677
B00005N7PN,Magazine_Subscriptions,5,0.14285714285714285,4.315789473684211,-0.014035087719298426,4.466666666666667,-0.01913236929922148
B00005N7PN,Magazine_Subscriptions,5,0.005434782608695652,4.35,-0.002255639097744494,4.466666666666667,-0.012013348164627438
B00005N7PN,Magazine_Subscriptions,2,0.04,4.238095238095238,-0.032467532467532464,4.366666666666666,-0.024249165739710865
B00005N7PN,Magazine_Subscriptions,5,0.030303030303030304,4.2727272727272725,-0.01919819311123658,4.433333333333334,-0.029588431590656404
B00005N7PN,Magazine_Subscriptions,5,0.045454545454545456,4.304347826086956,-0.008893280632411054,4.466666666666667,-0.028921023359288166
B00005N7PN,Magazine_Subscriptions,5,0.25,4.333333333333333,-0.0008695652173913698,4.466666666666667,-0.02180200222469427
B00005N7PN,Magazine_Subscriptions,5,0.037037037037037035,4.36,0.005384615384615361,4.466666666666667,-0.014682981090100201
B00005N7PN,Magazine_Subscriptions,5,0.0196078431372549,4.384615384615385,0.010256410256410302,4.466666666666667,-0.007563959955506199
B00005N7PN,Magazine_Subscriptions,5,0.04,4.407407407407407,0.014041514041514078,4.466666666666667,-0.0004449388209122722
B00005N7PN,Magazine_Subscriptions,5,0.08333333333333333,4.428571428571429,0.016967706622879122,4.466666666666667,0.006674082313681811
B00005N7PN,Magazine_Subscriptions,5,0.014492753623188406,4.448275862068965,0.01921182266009842,4.466666666666667,0.013793103448275832
B00005N7PN,Magazine_Subscriptions,5,0.016129032258064516,4.466666666666667,0.020912124582869777,4.466666666666667,0.020912124582869777
B00005N7PN,Magazine_Subscriptions,4,0.004761904761904762,4.466666666666667,0.014682981090099976,4.466666666666667,0.014682981090099976
B00005N7PN,Magazine_Subscriptions,4,0.015151515151515152,4.433333333333334,0.015350389321468177,4.433333333333334,0.015350389321468177
B00005N7PN,Magazine_Subscriptions,5,0.030303030303030304,4.433333333333334,0.02291434927697433,4.433333333333334,0.02291434927697433
B00005N7PN,Magazine_Subscriptions,5,0.007142857142857143,4.433333333333334,0.03047830923248045,4.433333333333334,0.03047830923248045
B00005N7PN,Magazine_Subscriptions,5,0.005076142131979695,4.433333333333334,0.03804226918798657,4.433333333333334,0.03804226918798657
B00005N7PN,Magazine_Subscriptions,5,0.013888888888888888,4.466666666666667,0.03870967741935475,4.466666666666667,0.03870967741935475
B00005N7PN,Magazine_Subscriptions,4,0.1111111111111111,4.466666666666667,0.03248053392658502,4.466666666666667,0.03248053392658502
B00005N7PN,Magazine_Subscriptions,5,0.034482758620689655,4.6,0.012013348164627232,4.6,0.012013348164627232
B00005N7PN,Magazine_Subscriptions,5,0.1111111111111111,4.6,0.017352614015572716,4.6,0.017352614015572716
B00005N7PN,Magazine_Subscriptions,4,0.07142857142857142,4.566666666666666,0.016240266963292473,4.566666666666666,0.016240266963292473
B00005N7PN,Magazine_Subscriptions,5,0.005434782608695652,4.566666666666666,0.022024471635150117,4.566666666666666,0.022024471635150117
B00005N7PN,Magazine_Subscriptions,5,0.01694915254237288,4.566666666666666,0.027808676307007677,4.566666666666666,0.027808676307007677
B00005N7PN,Magazine_Subscriptions,4,0.019230769230769232,4.566666666666666,0.020244716351501588,4.566666666666666,0.020244716351501588
B00005N7PN,Magazine_Subscriptions,4,0.0196078431372549,4.533333333333333,0.019577308120133315,4.533333333333333,0.019577308120133315
B00005N7PS,Magazine_Subscriptions,1,0.0,1.0,-1.2823774301039367e-16,4.433333333333334,-0.0068965517241379734
B00005N7PS,Magazine_Subscriptions,3,0.001026694045174538,2.0,1.9999999999999996,4.5,-0.03982202447163526
B00005N7PS,Magazine_Subscriptions,4,0.0010515247108307045,2.6666666666666665,1.5000000000000004,4.466666666666667,-0.039599555061179195
B00005N7PS,Magazine_Subscriptions,1,0.0004361098996947231,2.25,0.10000000000000016,4.333333333333333,-0.058286985539488474
B00005N7PS,Magazine_Subscriptions,4,0.0033444816053511705,2.6,0.39999999999999963,4.3,-0.05583982202447176
B00005N7PT,Magazine_Subscriptions,4,0.0,4.0,-1.2823774301039367e-16,4.266666666666667,-0.05294771968854297
B00005N7PT,Magazine_Subscriptions,2,0.004739336492890996,3.0,-2.0,4.266666666666667,-0.08320355951056739
B00005N7PT,Magazine_Subscriptions,5,0.0005747126436781609,3.6666666666666665,0.5000000000000004,4.266666666666667,-0.07341490545050065
B00005N7PT,Magazine_Subscriptions,4,0.004132231404958678,3.75,0.29999999999999966,4.233333333333333,-0.07007786429365974
B00005N7PT,Magazine_Subscriptions,5,0.0014577259475218659,4.0,0.39999999999999974,4.233333333333333,-0.05984427141268087
B00005N7PT,Magazine_Subscriptions,5,0.003436426116838488,4.166666666666667,0.37142857142857116,4.233333333333333,-0.04961067853170193
B00005N7PT,Magazine_Subscriptions,5,0.058823529411764705,4.285714285714286,0.3214285714285713,4.233333333333333,-0.03937708565072314
B00005N7PT,Magazine_Subscriptions,5,0.0037174721189591076,4.375,0.2738095238095238,4.233333333333333,-0.029143492769744237
B00005N7PT,Magazine_Subscriptions,5,0.00425531914893617,4.444444444444445,0.23333333333333345,4.233333333333333,-0.01890989988876535
B00005N7PT,Magazine_Subscriptions,4,0.0025188916876574307,4.4,0.14545454545454545,4.2,-0.015127919911012335
B00005N7PT,Magazine_Subscriptions,5,0.011363636363636364,4.454545454545454,0.13636363636363644,4.2,-0.004449388209121336
B00005N7PT,Magazine_Subscriptions,4,0.0030211480362537764,4.416666666666667,0.08741258741258746,4.2,-0.0071190211345940535
B00005N7PT,Magazine_Subscriptions,5,0.007352941176470588,4.461538461538462,0.08791208791208792,4.233333333333333,-0.003337041156841027
B00005N7PT,Magazine_Subscriptions,5,0.00980392156862745,4.5,0.0857142857142857,4.233333333333333,0.006896551724137864
B00005N7PT,Magazine_Subscriptions,5,0.0625,4.533333333333333,0.08214285714285724,4.233333333333333,0.01713014460511668
B00005N7PT,Magazine_Subscriptions,5,0.011494252873563218,4.5625,0.07794117647058828,4.233333333333333,0.027363737486095514
B00005N7PT,Magazine_Subscriptions,5,0.04,4.588235294117647,0.07352941176470595,4.233333333333333,0.03759733036707441
B00005N7Q1,Magazine_Subscriptions,5,0.0,5.0,-1.2823774301039367e-16,4.266666666666667,0.040934371523915325
B00005N7Q1,Magazine_Subscriptions,5,0.0019230769230769232,5.0,-1.0721261933235726e-15,4.266666666666667,0.05072302558398215
B00005N7Q1,Magazine_Subscriptions,4,0.002304147465437788,4.666666666666667,-0.4999999999999999,4.233333333333333,0.054060066740823094
B00005N7Q1,Magazine_Subscriptions,5,0.01098901098901099,4.75,-0.09999999999999973,4.266666666666667,0.057397107897664
B00005N7Q1,Magazine_Subscriptions,5,0.012048192771084338,4.8,-7.883359685805205e-17,4.266666666666667,0.06718576195773072
B00005N7Q1,Magazine_Subscriptions,5,0.014492753623188406,4.833333333333333,0.02857142857142863,4.266666666666667,0.07697441601779749
B00005N7Q1,Magazine_Subscriptions,5,0.014705882352941176,4.857142857142857,0.03571428571428565,4.3,0.07986651835372632
B00005N7Q1,Magazine_Subscriptions,5,0.002688172043010753,4.875,0.035714285714285476,4.333333333333333,0.08231368186874305
B00005N7Q1,Magazine_Subscriptions,5,0.038461538461538464,4.888888888888889,0.03333333333333355,4.466666666666667,0.06362625139043368
B00005N7Q1,Magazine_Subscriptions,5,0.029411764705882353,4.9,0.030303030303030314,4.533333333333333,0.05695216907675188
B00005N7Q1,Magazine_Subscriptions,5,0.010309278350515464,4.909090909090909,0.02727272727272756,4.566666666666666,0.056284760845383704
B00005N7Q1,Magazine_Subscriptions,5,0.011494252873563218,4.916666666666667,0.024475524475524528,4.7,0.034482758620689606
B00005N7Q1,Magazine_Subscriptions,5,0.007042253521126761,4.923076923076923,0.021978021978022153,4.733333333333333,0.03159065628476077
B00005N7Q1,Magazine_Subscriptions,5,0.006060606060606061,4.928571428571429,0.01978021978021967,4.766666666666667,0.028253615127919844
B00005N7Q1,Magazine_Subscriptions,5,0.09090909090909091,4.933333333333334,0.017857142857142804,4.866666666666666,0.01067853170189084
B00005N7Q1,Magazine_Subscriptions,4,0.02040816326530612,4.875,-0.005882352941176436,4.833333333333333,0.006006674082313573
B00005N7Q1,Magazine_Subscriptions,5,0.014492753623188406,4.882352941176471,-0.0024509803921565583,4.866666666666666,0.001334816462736292
B00005N7Q1,Magazine_Subscriptions,5,0.5,4.888888888888889,1.4075009368549204e-16,4.866666666666666,0.003114571746384703
B00005N7Q1,Magazine_Subscriptions,5,0.030303030303030304,4.894736842105263,0.0017543859649121916,4.866666666666666,0.0048943270300332645
B00005N7Q1,Magazine_Subscriptions,5,0.022222222222222223,4.9,0.003007518796992306,4.866666666666666,0.006674082313681837
B00005N7Q1,Magazine_Subscriptions,5,0.008771929824561403,4.904761904761905,0.0038961038961038614,4.866666666666666,0.008453837597330286
B00005N7Q1,Magazine_Subscriptions,4,0.009433962264150943,4.863636363636363,-0.007340485601355149,4.833333333333333,0.0037819799777529823
B00005N7Q2,Magazine_Subscriptions,3,0.0,3.0,-1.2823774301039367e-16,4.8,-0.013793103448275985
B00005N7Q2,Magazine_Subscriptions,3,0.00046533271288971617,3.0,-3.14018491736755e-16,4.733333333333333,-0.024026696329254797
B00005N7Q2,Magazine_Subscriptions,5,0.0011467889908256881,3.6666666666666665,1.0000000000000002,4.766666666666667,-0.027363737486095704
B00005N7Q2,Magazine_Subscriptions,2,0.0014814814814814814,3.25,-0.10000000000000003,4.666666666666667,-0.043604004449388306
B00005N7Q2,Magazine_Subscriptions,5,0.003125,3.6,0.2999999999999998,4.666666666666667,-0.03915461624026707
B00005N7Q2,Magazine_Subscriptions,5,0.016129032258064516,3.8333333333333335,0.37142857142857133,4.666666666666667,-0.03470522803114582
B00005N7Q2,Magazine_Subscriptions,5,0.025,4.0,0.3571428571428571,4.666666666666667,-0.030255839822024577
B00005N7Q5,Magazine_Subscriptions,5,0.0,5.0,-1.2823774301039367e-16,4.666666666666667,-0.025806451612903333
B00005N7Q5,Magazine_Subscriptions,5,0.0625,5.0,-1.0721261933235726e-15,4.666666666666667,-0.021357063403782066
B00005N7Q5,Magazine_Subscriptions,5,0.011235955056179775,5.0,4.0601940079577054e-16,4.666666666666667,-0.0169076751946608
B00005N7Q5,Magazine_Subscriptions,4,0.006211180124223602,4.75,-0.2999999999999999,4.666666666666667,-0.025806451612903306
B00005N7Q5,Magazine_Subscriptions,5,0.0024330900243309003,4.8,-0.10000000000000013,4.666666666666667,-0.021357063403782135
B00005N7Q5,Magazine_Subscriptions,5,0.03571428571428571,4.833333333333333,-0.02857142857142864,4.666666666666667,-0.0169076751946608
B00005N7Q5,Magazine_Subscriptions,5,0.017543859649122806,4.857142857142857,-3.0373697965494705e-16,4.666666666666667,-0.012458286985539635
B00005N7Q5,Magazine_Subscriptions,5,0.05555555555555555,4.875,0.011904761904761706,4.666666666666667,-0.008008898776418317
B00005N7Q5,Magazine_Subscriptions,5,0.00423728813559322,4.888888888888889,0.016666666666666826,4.666666666666667,-0.003559510567297077
B00005N7Q5,Magazine_Subscriptions,4,0.005952380952380952,4.8,-0.036363636363635946,4.633333333333334,-0.005561735261401685
B00005N7Q5,Magazine_Subscriptions,5,0.011904761904761904,4.818181818181818,-0.018181818181818167,4.633333333333334,-0.0006674082313682837
B00005N7Q5,Magazine_Subscriptions,5,0.07692307692307693,4.833333333333333,-0.0069930069930070355,4.633333333333334,0.004226918798665032
B00005N7Q5,Magazine_Subscriptions,5,0.5,4.846153846153846,1.4399926853076497e-17,4.633333333333334,0.00912124582869854
B00005N7QA,Magazine_Subscriptions,5,0.0,5.0,-1.2823774301039367e-16,4.633333333333334,0.014015572858731808
B00005N7QA,Magazine_Subscriptions,3,0.0007541478129713424,4.0,-2.0,4.566666666666666,0.0060066740823136195
B00005N7QA,Magazine_Subscriptions,5,0.0010030090270812437,4.333333333333333,3.431866107799588e-16,4.566666666666666,0.011790878754171195
B00005N7QA,Magazine_Subscriptions,3,0.002967359050445104,4.0,-0.4,4.533333333333333,-0.0022246941045606953
B00005N7QA,Magazine_Subscriptions,5,0.003436426116838488,4.2,-2.2723817842398775e-16,4.533333333333333,0.004004449388209101
B00005N7QA,Magazine_Subscriptions,5,0.00102880658436214,4.333333333333333,0.11428571428571437,4.533333333333333,0.010233592880978718
B00005N7QA,Magazine_Subscriptions,5,0.0026954177897574125,4.428571428571429,0.1428571428571428,4.533333333333333,0.016462736373748486
B00005N7QA,Magazine_Subscriptions,5,0.0038314176245210726,4.5,0.1428571428571425,4.533333333333333,0.02269187986651825
B00005N7QA,Magazine_Subscriptions,4,0.1111111111111111,4.444444444444445,0.06666666666666678,4.5,0.022469410456062242
B00005N7QA,Magazine_Subscriptions,5,0.06666666666666667,4.5,0.07878787878787875,4.533333333333333,0.02224694104560608
B00005N7QA,Magazine_Subscriptions,5,0.00390625,4.545454545454546,0.08181818181818203,4.6,0.01468298109010005
B00005N7QA,Magazine_Subscriptions,5,0.006944444444444444,4.583333333333333,0.08041958041958033,4.666666666666667,0.006229143492769643
B00005N7QA,Magazine_Subscriptions,4,0.002036659877800407,4.538461538461538,0.043956043956044,4.633333333333334,0.004226918798665235
B00005N7QC,Magazine_Subscriptions,5,0.0,5.0,-1.2823774301039367e-16,4.733333333333333,-0.011568409343715332
B00005N7QC,Magazine_Subscriptions,4,0.0008431703204047217,4.5,-1.0000000000000007,4.7,-0.014460511679644149
B00005N7QC,Magazine_Subscriptions,5,0.0006464124111182935,4.666666666666667,3.5756558488432796e-16,4.7,-0.010456062291435015
B00005N7QC,Magazine_Subscriptions,5,0.0007178750897343862,4.75,0.10000000000000007,4.7,-0.0064516129032259175
B00005N7QC,Magazine_Subscriptions,5,0.003236245954692557,4.8,0.09999999999999942,4.7,-0.002447163515016792
B00005N7QC,Magazine_Subscriptions,5,0.002150537634408602,4.833333333333333,0.08571428571428562,4.7,0.0015572858731923724
B00005N7QC,Magazine_Subscriptions,5,0.0012642225031605564,4.857142857142857,0.07142857142857117,4.7,0.005561735261401459
B00005N7QC,Magazine_Subscriptions,5,0.003861003861003861,4.875,0.0595238095238094,4.733333333333333,0.0026696329254726737
B00005N7QG,Magazine_Subscriptions,5,0.0,5.0,-1.2823774301039367e-16,4.733333333333333,0.006229143492769638
B00005N7QG,Magazine_Subscriptions,4,0.0012853470437017994,4.5,-1.0000000000000007,4.7,0.00333704115684083
B00005N7QG,Magazine_Subscriptions,5,0.002881844380403458,4.666666666666667,3.5756558488432796e-16,4.7,0.007341490545049937
B00005N7QG,Magazine_Subscriptions,5,0.001326259946949602,4.75,0.10000000000000007,4.7,0.011345939933259082
B00005N7QG,Magazine_Subscriptions,4,0.0021691973969631237,4.6,-0.10000000000000038,4.666666666666667,0.00889877641824232
B00005N7QG,Magazine_Subscriptions,4,0.013333333333333334,4.5,-0.14285714285714254,4.666666666666667,-7.40885832240567e-17
B00005N7QG,Magazine_Subscriptions,4,0.0013404825737265416,4.428571428571429,-0.142857142857143,4.633333333333334,-0.0020022246941046734
B00005N7QG,Magazine_Subscriptions,4,0.0024937655860349127,4.375,-0.13095238095238093,4.6,-0.0035595105672971005
B00005N7QG,Magazine_Subscriptions,1,0.002380952380952381,4.0,-0.3166666666666664,4.466666666666667,-0.02402669632925489
B00005N7QG,Magazine_Subscriptions,4,0.02564102564102564,4.0,-0.23030303030303004,4.433333333333334,-0.0233592880978866
B00005N7QG,Magazine_Subscriptions,5,0.047619047619047616,4.090909090909091,-0.1272727272727271,4.5,-0.029588431590656338
B00005N7QG,Magazine_Subscriptions,5,0.05263157894736842,4.166666666666667,-0.06293706293706278,4.5,-0.02291434927697454
B00005N7QG,Magazine_Subscriptions,5,0.045454545454545456,4.230769230769231,-0.02197802197802205,4.566666666666666,-0.03003337041156856
B00005N7QG,Magazine_Subscriptions,4,0.07692307692307693,4.214285714285714,-0.02417582417582429,4.533333333333333,-0.030700778642936633
B00005N7QG,Magazine_Subscriptions,5,0.045454545454545456,4.266666666666667,6.672106811910341e-17,4.533333333333333,-0.024471635150166947
B00005N7QG,Magazine_Subscriptions,2,0.04,4.125,-0.04999999999999991,4.433333333333334,-0.03759733036707461
B00005N7QG,Magazine_Subscriptions,4,0.038461538461538464,4.117647058823529,-0.04411764705882341,4.4,-0.036484983314794286
B00005N7QG,Magazine_Subscriptions,3,0.1111111111111111,4.055555555555555,-0.05675954592363253,4.366666666666666,-0.048275862068965635
B00005N7QG,Magazine_Subscriptions,5,0.02857142857142857,4.105263157894737,-0.03333333333333353,4.366666666666666,-0.03982202447163529
B00005N7QG,Magazine_Subscriptions,5,0.00546448087431694,4.15,-0.01578947368421069,4.366666666666666,-0.031368186874304836
B00005N7QG,Magazine_Subscriptions,5,0.015625,4.190476190476191,-0.002597402597402546,4.366666666666666,-0.022914349276974503
B00005N7QG,Magazine_Subscriptions,5,0.06666666666666667,4.2272727272727275,0.007340485601355254,4.4,-0.021357063403782094
